,Newspaper,Year,Faces
2413,IMP,2007,3
2414,IMP,2007,3
2415,IMP,2007,2
2416,IMP,2007,4
2417,IMP,2007,28
2418,IMP,2007,8
2419,IMP,2007,5
2420,IMP,2007,0
2421,IMP,2007,0
2422,IMP,2007,1
2423,IMP,2007,0
2424,IMP,2007,0
2425,IMP,2007,1
2426,IMP,2007,1
2427,IMP,2007,8
2428,IMP,2007,5
2429,IMP,2007,9
2430,IMP,2007,2
2431,IMP,2007,4
2432,IMP,2007,6
2433,IMP,2007,1
2434,IMP,2007,2
2435,IMP,2007,4
2436,IMP,2007,0
2437,IMP,2007,1
2438,IMP,2007,1
2439,IMP,2007,0
2440,IMP,2007,0
2441,IMP,2007,20
2442,IMP,2007,0
2443,IMP,2007,0
2444,IMP,2007,1
2445,IMP,2007,8
2446,IMP,2007,6
2447,IMP,2007,4
2448,IMP,2007,4
2449,IMP,2012,3
2450,IMP,2012,0
2451,IMP,2012,0
2452,IMP,2012,11
2453,IMP,2012,2
2454,IMP,2012,0
2455,IMP,2012,1
2456,IMP,2012,0
2457,IMP,2012,3
2458,IMP,2012,5
2459,IMP,2012,6
2460,IMP,2012,0
2461,IMP,2012,9
2462,IMP,2012,18
2463,IMP,2012,1
2464,IMP,2012,5
2465,IMP,2012,1
2466,IMP,2012,0
2467,IMP,2012,4
2468,IMP,2012,1
2469,IMP,2012,0
2470,IMP,2012,0
2471,IMP,2012,3
2472,IMP,2012,1
2473,IMP,2012,3
2474,IMP,2012,18
2475,IMP,2012,2
2476,IMP,2012,1
2477,IMP,2012,5
2478,IMP,2012,0
2479,IMP,2012,2
2480,IMP,2012,1
2481,IMP,2012,14
2482,IMP,2012,1
2483,IMP,2012,1
2484,IMP,2012,0
2485,IMP,2012,1
2486,IMP,2012,5
2487,IMP,2012,12
2488,IMP,2012,1
2489,IMP,2012,1
2490,IMP,2012,0
2491,IMP,2012,0
2492,IMP,2012,0
2493,IMP,2012,3
2494,IMP,2012,2
2495,IMP,2012,2
2496,IMP,2012,8
2497,IMP,2012,1
2498,IMP,2012,2
2499,IMP,2012,9
2500,IMP,2012,0
2501,IMP,2012,0
2502,IMP,2012,1
2503,IMP,2012,2
2504,IMP,2012,1
2505,IMP,2012,6
2506,IMP,2012,5
2507,IMP,2012,2
2508,IMP,2012,3
2509,IMP,2012,7
2510,IMP,2012,0
2511,IMP,2012,0
2512,IMP,2012,5
2513,IMP,2012,10
2514,IMP,2012,0
2515,IMP,2012,26
2516,IMP,2012,0
2517,IMP,2012,4
2518,IMP,2012,0
2519,IMP,2012,7
2520,IMP,2012,1
2521,IMP,2012,4
2522,IMP,2012,14
2523,IMP,2012,3
2524,IMP,2012,1
2525,IMP,2012,9
2526,IMP,2012,3
2527,IMP,2012,2
2528,IMP,2012,3
2529,IMP,2012,1
2530,IMP,2012,4
2531,IMP,2012,1
2532,IMP,2012,4
2533,IMP,2012,4
2534,IMP,2012,2
2535,IMP,2012,36
2536,IMP,2012,0
2537,IMP,2012,0
2538,IMP,2012,0
2539,IMP,2012,2
2540,IMP,2012,2
2541,IMP,2017,6
2542,IMP,2017,1
2543,IMP,2017,0
2544,IMP,2017,2
2545,IMP,2017,0
2546,IMP,2017,5
2547,IMP,2017,5
2548,IMP,2017,2
2549,IMP,2017,49
2550,IMP,2017,2
2551,IMP,2017,4
2552,IMP,2017,27
2553,IMP,2017,11
2554,IMP,2017,1
2555,IMP,2017,1
2556,IMP,2017,1
2557,IMP,2017,2
2558,IMP,2017,1
2559,IMP,2017,0
2560,IMP,2017,4
2561,IMP,2017,0
2562,IMP,2017,2
2563,IMP,2017,13
2564,IMP,2017,3
2565,IMP,2017,6
2566,IMP,2017,0
2567,IMP,2017,4
2568,IMP,2017,2
2569,IMP,2017,4
2570,IMP,2017,0
2571,IMP,2017,1
2572,IMP,2017,1
2573,IMP,2017,1
2574,IMP,2017,2
2575,IMP,2017,4
2576,IMP,2017,1
2577,IMP,2017,5
2578,IMP,2017,0
2579,IMP,2017,5
2580,IMP,2017,7
2581,IMP,2017,0
2582,IMP,2017,0
2583,IMP,2017,0
2584,IMP,2017,0
2585,IMP,2017,8
2586,IMP,2017,0
2587,IMP,2017,4
2588,IMP,2017,13
2589,IMP,2017,8
2590,IMP,2017,4
2591,IMP,2017,4
2592,IMP,2017,1
2593,IMP,2017,0
2594,IMP,2017,1
2595,IMP,2017,1
2596,IMP,2017,6
2597,IMP,2017,0
2598,IMP,2017,7
2599,IMP,2017,4
2600,IMP,2017,0
2601,IMP,2017,2
2602,IMP,2017,6
2603,IMP,2017,2
2604,IMP,2017,1
2605,IMP,2017,4
2606,IMP,2017,0
2607,IMP,2017,0
2608,IMP,2017,2
2609,IMP,2017,4
2610,IMP,2017,0
2611,IMP,2017,2
2612,IMP,2017,1
2613,IMP,2017,2
2614,IMP,2017,5
2615,IMP,2017,4
2616,IMP,2017,2
2617,IMP,2017,2
2618,IMP,2017,7
2619,IMP,2017,3
2620,IMP,2017,3
2621,IMP,2017,1
2622,IMP,2017,2
2623,IMP,2017,6
2624,IMP,2017,3
2625,IMP,2017,5
2626,IMP,2017,3
2627,IMP,2017,1
2628,IMP,2017,2
2629,IMP,2017,1
2630,IMP,2017,12
2631,IMP,2017,4
2632,IMP,2017,6
2633,IMP,2017,9
2634,IMP,2017,1
2635,IMP,2017,0
2636,IMP,2017,1
2637,JDG,1826,0
2638,JDG,1826,0
2639,JDG,1826,0
2640,JDG,1826,0
2641,JDG,1826,0
2642,JDG,1826,0
2643,JDG,1826,0
2644,JDG,1826,0
2645,JDG,1826,0
2646,JDG,1826,0
2647,JDG,1826,0
2648,JDG,1826,0
2649,JDG,1829,0
2650,JDG,1829,0
2651,JDG,1829,0
2652,JDG,1829,0
2653,JDG,1829,0
2654,JDG,1829,0
2655,JDG,1829,0
2656,JDG,1829,0
2657,JDG,1829,0
2658,JDG,1829,0
2659,JDG,1829,0
2660,JDG,1829,0
2661,JDG,1829,0
2662,JDG,1829,0
2663,JDG,1831,0
2664,JDG,1831,0
2665,JDG,1831,0
2666,JDG,1831,0
2667,JDG,1831,0
2668,JDG,1831,0
2669,JDG,1831,0
2670,JDG,1831,0
2671,JDG,1831,0
2672,JDG,1831,0
2673,JDG,1831,0
2674,JDG,1831,0
2675,JDG,1831,0
2676,JDG,1831,0
2677,JDG,1834,0
2678,JDG,1834,0
2679,JDG,1834,0
2680,JDG,1834,0
2681,JDG,1834,0
2682,JDG,1834,0
2683,JDG,1834,0
2684,JDG,1834,0
2685,JDG,1834,0
2686,JDG,1834,0
2687,JDG,1834,0
2688,JDG,1834,0
2689,JDG,1834,0
2690,JDG,1834,0
2691,JDG,1834,0
2692,JDG,1834,1
2693,JDG,1834,0
2694,JDG,1834,0
2695,JDG,1834,0
2696,JDG,1834,0
2697,JDG,1834,0
2698,JDG,1834,0
2699,JDG,1834,0
2700,JDG,1834,0
2701,JDG,1836,0
2702,JDG,1836,0
2703,JDG,1836,0
2704,JDG,1836,0
2705,JDG,1836,0
2706,JDG,1836,0
2707,JDG,1836,0
2708,JDG,1836,0
2709,JDG,1836,0
2710,JDG,1836,0
2711,JDG,1836,0
2712,JDG,1836,0
2713,JDG,1836,0
2714,JDG,1836,0
2715,JDG,1836,0
2716,JDG,1836,0
2717,JDG,1840,0
2718,JDG,1840,0
2719,JDG,1840,0
2720,JDG,1840,0
2721,JDG,1840,0
2722,JDG,1840,0
2723,JDG,1840,0
2724,JDG,1840,0
2725,JDG,1840,0
2726,JDG,1840,0
2727,JDG,1840,0
2728,JDG,1840,0
2729,JDG,1842,0
2730,JDG,1842,0
2731,JDG,1842,0
2732,JDG,1842,0
2733,JDG,1842,0
2734,JDG,1842,0
2735,JDG,1842,0
2736,JDG,1842,0
2737,JDG,1842,0
2738,JDG,1842,0
2739,JDG,1842,0
2740,JDG,1842,0
2741,JDG,1845,0
2742,JDG,1845,0
2743,JDG,1845,0
2744,JDG,1845,0
2745,JDG,1845,0
2746,JDG,1845,0
2747,JDG,1845,0
2748,JDG,1845,0
2749,JDG,1845,0
2750,JDG,1845,0
2751,JDG,1845,0
2752,JDG,1845,1
2753,JDG,1847,0
2754,JDG,1847,0
2755,JDG,1847,0
2756,JDG,1847,0
2757,JDG,1847,0
2758,JDG,1847,0
2759,JDG,1847,0
2760,JDG,1847,0
2761,JDG,1847,0
2762,JDG,1847,0
2763,JDG,1847,0
2764,JDG,1847,0
2765,JDG,1847,0
2766,JDG,1847,0
2767,JDG,1850,0
2768,JDG,1850,0
2769,JDG,1850,0
2770,JDG,1850,0
2771,JDG,1850,0
2772,JDG,1850,0
2773,JDG,1850,0
2774,JDG,1850,0
2775,JDG,1850,0
2776,JDG,1850,0
2777,JDG,1850,0
2778,JDG,1850,0
2779,JDG,1852,0
2780,JDG,1852,0
2781,JDG,1852,0
2782,JDG,1852,0
2783,JDG,1852,0
2784,JDG,1852,0
2785,JDG,1852,0
2786,JDG,1852,0
2787,JDG,1852,1
2788,JDG,1852,0
2789,JDG,1852,0
2790,JDG,1852,0
2791,JDG,1855,0
2792,JDG,1855,0
2793,JDG,1855,0
2794,JDG,1855,0
2795,JDG,1855,0
2796,JDG,1855,0
2797,JDG,1855,0
2798,JDG,1855,0
2799,JDG,1855,0
2800,JDG,1855,0
2801,JDG,1855,0
2802,JDG,1855,0
2803,JDG,1857,0
2804,JDG,1857,0
2805,JDG,1857,0
2806,JDG,1857,0
2807,JDG,1857,0
2808,JDG,1857,0
2809,JDG,1857,0
2810,JDG,1857,0
2811,JDG,1857,0
2812,JDG,1857,0
2813,JDG,1857,0
2814,JDG,1857,1
2815,JDG,1860,0
2816,JDG,1860,0
2817,JDG,1860,0
2818,JDG,1860,0
2819,JDG,1860,0
2820,JDG,1860,0
2821,JDG,1860,0
2822,JDG,1860,0
2823,JDG,1860,0
2824,JDG,1860,2
2825,JDG,1862,0
2826,JDG,1862,0
2827,JDG,1862,0
2828,JDG,1862,0
2829,JDG,1862,0
2830,JDG,1862,0
2831,JDG,1862,0
2832,JDG,1862,0
2833,JDG,1862,0
2834,JDG,1862,0
2835,JDG,1862,0
2836,JDG,1862,1
2837,JDG,1865,0
2838,JDG,1865,0
2839,JDG,1865,0
2840,JDG,1865,0
2841,JDG,1865,0
2842,JDG,1865,0
2843,JDG,1865,0
2844,JDG,1865,0
2845,JDG,1865,0
2846,JDG,1865,0
2847,JDG,1865,0
2848,JDG,1865,0
2849,JDG,1865,0
2850,JDG,1865,0
2851,JDG,1867,0
2852,JDG,1867,0
2853,JDG,1867,0
2854,JDG,1867,0
2855,JDG,1867,0
2856,JDG,1867,0
2857,JDG,1867,0
2858,JDG,1867,0
2859,JDG,1867,0
2860,JDG,1867,1
2861,JDG,1867,0
2862,JDG,1867,0
2863,JDG,1870,0
2864,JDG,1870,0
2865,JDG,1870,1
2866,JDG,1870,0
2867,JDG,1870,0
2868,JDG,1870,0
2869,JDG,1870,0
2870,JDG,1870,0
2871,JDG,1870,0
2872,JDG,1870,0
2873,JDG,1870,0
2874,JDG,1870,0
2875,JDG,1872,0
2876,JDG,1872,0
2877,JDG,1872,0
2878,JDG,1872,0
2879,JDG,1872,4
2880,JDG,1872,0
2881,JDG,1872,0
2882,JDG,1872,0
2883,JDG,1872,0
2884,JDG,1872,0
2885,JDG,1872,0
2886,JDG,1872,0
2887,JDG,1872,0
2888,JDG,1872,0
2889,JDG,1875,0
2890,JDG,1875,0
2891,JDG,1875,0
2892,JDG,1875,0
2893,JDG,1875,0
2894,JDG,1875,0
2895,JDG,1875,0
2896,JDG,1875,0
2897,JDG,1875,0
2898,JDG,1875,0
2899,JDG,1875,0
2900,JDG,1875,0
2901,JDG,1877,0
2902,JDG,1877,0
2903,JDG,1877,0
2904,JDG,1877,0
2905,JDG,1877,0
2906,JDG,1877,0
2907,JDG,1877,0
2908,JDG,1877,0
2909,JDG,1880,0
2910,JDG,1880,0
2911,JDG,1880,0
2912,JDG,1880,0
2913,JDG,1880,0
2914,JDG,1880,0
2915,JDG,1880,0
2916,JDG,1880,0
2917,JDG,1880,1
2918,JDG,1880,0
2919,JDG,1880,0
2920,JDG,1880,1
2921,JDG,1882,1
2922,JDG,1882,0
2923,JDG,1882,0
2924,JDG,1882,0
2925,JDG,1882,0
2926,JDG,1882,0
2927,JDG,1882,0
2928,JDG,1882,0
2929,JDG,1882,0
2930,JDG,1882,0
2931,JDG,1882,0
2932,JDG,1882,0
2933,JDG,1885,0
2934,JDG,1885,0
2935,JDG,1885,0
2936,JDG,1885,1
2937,JDG,1885,0
2938,JDG,1885,0
2939,JDG,1885,0
2940,JDG,1885,0
2941,JDG,1885,0
2942,JDG,1885,0
2943,JDG,1885,0
2944,JDG,1885,0
2945,JDG,1887,0
2946,JDG,1887,0
2947,JDG,1887,0
2948,JDG,1887,2
2949,JDG,1887,0
2950,JDG,1887,0
2951,JDG,1887,0
2952,JDG,1887,0
2953,JDG,1887,0
2954,JDG,1887,0
2955,JDG,1887,0
2956,JDG,1887,0
2957,JDG,1887,0
2958,JDG,1887,0
2959,JDG,1890,0
2960,JDG,1890,0
2961,JDG,1890,0
2962,JDG,1890,0
2963,JDG,1890,0
2964,JDG,1890,0
2965,JDG,1890,0
2966,JDG,1890,0
2967,JDG,1890,0
2968,JDG,1890,0
2969,JDG,1890,0
2970,JDG,1890,0
2971,JDG,1892,0
2972,JDG,1892,0
2973,JDG,1892,0
2974,JDG,1892,1
2975,JDG,1892,0
2976,JDG,1892,0
2977,JDG,1892,0
2978,JDG,1892,0
2979,JDG,1892,0
2980,JDG,1892,0
2981,JDG,1892,0
2982,JDG,1892,0
2983,JDG,1895,0
2984,JDG,1895,0
2985,JDG,1895,0
2986,JDG,1895,0
2987,JDG,1895,0
2988,JDG,1895,0
2989,JDG,1895,0
2990,JDG,1895,0
2991,JDG,1895,0
2992,JDG,1895,0
2993,JDG,1895,0
2994,JDG,1895,0
2995,JDG,1895,0
2996,JDG,1895,0
2997,JDG,1897,0
2998,JDG,1897,0
2999,JDG,1897,0
3000,JDG,1897,0
3001,JDG,1897,0
3002,JDG,1897,0
3003,JDG,1897,0
3004,JDG,1897,0
3005,JDG,1897,0
3006,JDG,1897,0
3007,JDG,1897,0
3008,JDG,1897,0
3009,JDG,1897,0
3010,JDG,1897,0
3011,JDG,1900,0
3012,JDG,1900,0
3013,JDG,1900,0
3014,JDG,1900,2
3015,JDG,1900,0
3016,JDG,1900,0
3017,JDG,1900,0
3018,JDG,1900,0
3019,JDG,1900,0
3020,JDG,1900,0
3021,JDG,1900,0
3022,JDG,1900,0
3023,JDG,1902,0
3024,JDG,1902,0
3025,JDG,1902,0
3026,JDG,1902,0
3027,JDG,1902,0
3028,JDG,1902,0
3029,JDG,1902,0
3030,JDG,1902,2
3031,JDG,1902,0
3032,JDG,1902,0
3033,JDG,1902,1
3034,JDG,1902,0
3035,JDG,1905,0
3036,JDG,1905,0
3037,JDG,1905,0
3038,JDG,1905,0
3039,JDG,1905,0
3040,JDG,1905,0
3041,JDG,1905,0
3042,JDG,1905,0
3043,JDG,1905,0
3044,JDG,1905,0
3045,JDG,1905,0
3046,JDG,1905,0
3047,JDG,1907,0
3048,JDG,1907,0
3049,JDG,1907,0
3050,JDG,1907,1
3051,JDG,1907,0
3052,JDG,1907,1
3053,JDG,1907,0
3054,JDG,1907,0
3055,JDG,1907,1
3056,JDG,1907,0
3057,JDG,1907,0
3058,JDG,1907,1
3059,JDG,1907,0
3060,JDG,1907,0
3061,JDG,1907,1
3062,JDG,1907,0
3063,JDG,1907,1
3064,JDG,1907,0
3065,JDG,1910,0
3066,JDG,1910,0
3067,JDG,1910,0
3068,JDG,1910,0
3069,JDG,1910,0
3070,JDG,1910,0
3071,JDG,1910,0
3072,JDG,1910,0
3073,JDG,1910,0
3074,JDG,1910,0
3075,JDG,1910,0
3076,JDG,1910,2
3077,JDG,1910,0
3078,JDG,1910,0
3079,JDG,1910,0
3080,JDG,1910,2
3081,JDG,1910,0
3082,JDG,1910,1
3083,JDG,1912,0
3084,JDG,1912,0
3085,JDG,1912,0
